# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SLC25A17	ENSG00000100372	ENST00000544408	protein_coding	0	0	0	144	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	10
SLC25A18	ENSG00000182902	ENST00000327451	protein_coding	0	0	2	81	12	0	2	0	0	0	0	0	67	2	0	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000399813	protein_coding	0	0	2	81	12	0	2	0	0	0	0	0	67	2	0	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000467228	retained_intron	0	0	0	44	0	0	0	0	0	0	29	0	13	0	2	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000469889	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC25A18	ENSG00000182902	ENST00000496051	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000497401	processed_transcript	0	0	0	44	0	0	0	0	0	0	21	0	19	0	2	0	0	0	0	0	0	2
SLC25A5P1	ENSG00000215347	ENST00000450250	transcribed_processed_pseudogene	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
SLC25A5P1	ENSG00000215347	ENST00000652665	processed_transcript	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
SLC35E4	ENSG00000100036	ENST00000343605	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
SLC35E4	ENSG00000100036	ENST00000406566	protein_coding	0	0	0	36	4	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
SLC35E4	ENSG00000100036	ENST00000451479	protein_coding	0	0	0	36	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000266088	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000477969	retained_intron	0	0	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6
SLC5A1	ENSG00000100170	ENST00000486394	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
SLC5A1	ENSG00000100170	ENST00000543737	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
SLC5A4	ENSG00000100191	ENST00000266086	protein_coding	1	1	3	24	0	0	0	0	0	0	4	0	21	3	0	1	0	0	0	0	1	0
SLC5A4-AS1	ENSG00000242082	ENST00000434942		0	0	0	48	0	0	0	0	0	0	2	0	37	0	7	0	0	0	0	0	0	2
SLC5A4-AS1	ENSG00000242082	ENST00000452181		0	0	0	49	0	0	0	0	0	0	0	0	39	0	7	0	0	0	0	0	0	3
SMC1B	ENSG00000077935	ENST00000357450	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SMC1B	ENSG00000077935	ENST00000404354	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000331479	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
SMDT1	ENSG00000183172	ENST00000422252	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
SMDT1	ENSG00000183172	ENST00000484235	retained_intron	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
SMTN	ENSG00000183963	ENST00000333137	protein_coding	0	8	5	1	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	8	0
SMTN	ENSG00000183963	ENST00000347557	protein_coding	0	8	5	1	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	8	0
SMTN	ENSG00000183963	ENST00000358743	protein_coding	0	8	5	1	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	8	0
SMTN	ENSG00000183963	ENST00000404574	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SMTN	ENSG00000183963	ENST00000416786	protein_coding	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000422839	protein_coding	0	0	0	23	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	9
SMTN	ENSG00000183963	ENST00000426927	protein_coding	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000431481	protein_coding	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000432777	protein_coding	0	0	0	23	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	9
SMTN	ENSG00000183963	ENST00000438223	protein_coding	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000440425	protein_coding	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000455608	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SMTN	ENSG00000183963	ENST00000460658	retained_intron	0	1	0	13	0	0	0	0	0	0	0	0	1	0	13	0	0	1	0	0	0	0
SMTN	ENSG00000183963	ENST00000466272	retained_intron	0	1	0	13	0	0	0	0	0	0	11	0	0	0	3	0	0	1	0	0	0	0
SMTN	ENSG00000183963	ENST00000475548	processed_transcript	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000482444	protein_coding	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000489337	retained_intron	0	1	0	13	0	0	0	0	0	0	0	0	1	0	13	0	0	1	0	0	0	0
SMTN	ENSG00000183963	ENST00000493335	retained_intron	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SMTN	ENSG00000183963	ENST00000497697	retained_intron	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
SMTN	ENSG00000183963	ENST00000612341	protein_coding	0	8	5	1	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	8	0
SMTN	ENSG00000183963	ENST00000619644	protein_coding	0	8	5	1	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	8	0
SMTN	ENSG00000183963	ENST00000624247	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SNAP29	ENSG00000099940	ENST00000215730	protein_coding	0	0	0	9	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000439214	protein_coding	0	0	0	9	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000490458	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SNORA50B	ENSG00000253007	ENST00000517198	snoRNA	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
SNORA77B	ENSG00000264346	ENST00000578179	snoRNA	0	0	0	37	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
SNORD13P1	ENSG00000238498	ENST00000458891	snoRNA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SNRPD3	ENSG00000100028	ENST00000215829	protein_coding	0	1	3	59	17	0	0	0	0	0	5	0	37	3	0	0	0	0	0	0	1	0
SNRPD3	ENSG00000100028	ENST00000402849	protein_coding	0	2	3	127	1	0	0	0	0	0	32	0	94	3	0	0	0	0	0	0	2	0
SNRPD3	ENSG00000100028	ENST00000468770	retained_intron	0	0	0	19	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000215956	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000401959	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000402458	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000463675	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000469028	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000488571	processed_transcript	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000648161	processed_transcript	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
SNU13	ENSG00000100138	ENST00000648350	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000648674	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000649479	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SNU13	ENSG00000100138	ENST00000649722	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000360880	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000396884	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000446929	protein_coding	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000651746	protein_coding	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
SOX10	ENSG00000100146	ENST00000690831	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000314328	protein_coding	1	0	1	18	0	0	0	0	0	0	0	1	18	1	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000416735	processed_transcript	0	0	0	8	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000421374	protein_coding	1	0	1	6	0	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000437398	protein_coding	1	0	1	18	0	0	0	0	0	0	0	1	18	1	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000440893	protein_coding	1	0	1	6	0	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000541492	protein_coding	1	0	1	18	0	0	0	0	0	0	0	1	18	1	0	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000651059	protein_coding	1	0	1	18	0	0	0	0	0	0	0	1	18	1	0	0	0	0	0	0	0	0
SPECC1L-ADORA2A	ENSG00000258555	ENST00000358654	nonsense_mediated_decay	0	0	0	36	0	0	0	0	0	0	3	0	31	0	2	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000361204	protein_coding	0	0	0	42	0	0	3	0	0	0	7	0	20	0	0	0	0	0	0	0	0	12
SREBF2	ENSG00000198911	ENST00000424354	nonsense_mediated_decay	0	0	0	43	0	0	1	0	0	0	7	0	20	0	1	0	0	0	0	0	0	14
SREBF2	ENSG00000198911	ENST00000435061	protein_coding	0	0	0	11	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	4
SREBF2	ENSG00000198911	ENST00000463741	retained_intron	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4
SREBF2	ENSG00000198911	ENST00000490262	retained_intron	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4
SREBF2	ENSG00000198911	ENST00000491541	processed_transcript	0	0	0	16	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000612482	protein_coding	0	1	0	42	0	1	4	0	0	0	7	0	20	0	0	0	0	0	0	0	0	11
SREBF2-AS1	ENSG00000184068	ENST00000333487		0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
SSTR3	ENSG00000278195	ENST00000610913	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	3
SSTR3	ENSG00000278195	ENST00000617123	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14
ST13	ENSG00000100380	ENST00000216218	protein_coding	0	0	0	19	4	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	1
ST13	ENSG00000100380	ENST00000411695	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
ST13	ENSG00000100380	ENST00000413424	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
ST13	ENSG00000100380	ENST00000455824	nonsense_mediated_decay	0	0	0	9	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	1
ST13	ENSG00000100380	ENST00000480048	retained_intron	0	0	0	8	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0
ST13	ENSG00000100380	ENST00000495652	retained_intron	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SULT4A1	ENSG00000130540	ENST00000330884	protein_coding	0	0	0	10	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0
SULT4A1	ENSG00000130540	ENST00000422525	nonsense_mediated_decay	0	0	0	10	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0
SULT4A1	ENSG00000130540	ENST00000432404	nonsense_mediated_decay	0	0	0	10	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0
SULT4A1	ENSG00000130540	ENST00000475131	retained_intron	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
SUSD2	ENSG00000099994	ENST00000358321	protein_coding	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
SUSD2	ENSG00000099994	ENST00000463101	retained_intron	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
SYCE3	ENSG00000217442	ENST00000402753	protein_coding	0	0	0	37	0	0	0	0	0	0	10	0	22	0	0	0	0	0	0	0	0	5
SYCE3	ENSG00000217442	ENST00000406915	protein_coding	0	0	0	48	0	0	0	0	0	0	10	0	27	0	0	0	0	0	0	0	0	11
SYN3	ENSG00000185666	ENST00000332840	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
SYN3	ENSG00000185666	ENST00000358763	protein_coding	0	0	0	282	0	0	0	0	0	0	5	0	277	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000412575	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000441821	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000462268	processed_transcript	0	0	0	160	0	0	0	0	0	0	17	0	139	0	0	0	0	0	0	0	0	4
SYN3	ENSG00000185666	ENST00000467824	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
SYN3	ENSG00000185666	ENST00000472027	retained_intron	0	0	0	8	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000619146	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
SYN3-AS1	ENSG00000236054	ENST00000428201		0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000216155	protein_coding	0	0	0	15	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000318801	protein_coding	0	0	0	25	0	0	0	0	0	0	16	0	9	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000328933	protein_coding	0	0	0	39	15	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000381535	protein_coding	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000406293	protein_coding	0	0	0	15	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000415332	nonsense_mediated_decay	0	0	0	25	0	0	0	0	0	0	16	0	9	0	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000489206	retained_intron	0	0	0	15	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000216160	protein_coding	0	0	0	57	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000331454	protein_coding	0	0	0	70	0	0	0	0	0	0	13	0	57	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000461775	retained_intron	0	0	0	48	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	21
TAB1	ENSG00000100324	ENST00000473491	retained_intron	0	0	0	36	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	27
TAB1	ENSG00000100324	ENST00000473613	retained_intron	0	0	0	48	0	0	0	0	0	0	27	0	21	0	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000488859	processed_transcript	0	0	0	16	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	3
TAB1	ENSG00000100324	ENST00000490819	retained_intron	0	0	0	42	0	0	0	0	0	0	23	0	4	0	0	0	0	0	0	0	0	15
TANGO2	ENSG00000183597	ENST00000327374	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000398042	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000399807	nonsense_mediated_decay	0	0	0	32	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000401833	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000401886	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000411907	processed_transcript	0	0	0	32	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000420290	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000430807	nonsense_mediated_decay	0	0	0	32	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000432198	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000432883	protein_coding	0	0	0	32	0	0	2	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000434168	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000434570	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000444651	nonsense_mediated_decay	0	0	0	26	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000447208	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000450019	nonsense_mediated_decay	0	0	0	32	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000450664	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000456048	protein_coding	0	1	1	30	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	1	0
TANGO2	ENSG00000183597	ENST00000462579	retained_intron	0	0	0	26	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000471707	retained_intron	0	0	0	32	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000475446	processed_transcript	0	0	0	32	0	0	0	0	0	0	17	0	13	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000479679	processed_transcript	0	0	0	32	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000484373	retained_intron	0	0	0	26	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000485715	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000490121	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
TANGO2	ENSG00000183597	ENST00000490583	processed_transcript	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	0	7	2	419	0	0	0	0	0	0	0	0	371	2	0	0	0	2	0	0	5	50
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	0	7	2	419	0	0	0	0	0	0	0	0	371	2	0	0	0	2	0	0	5	50
TBC1D22A	ENSG00000054611	ENST00000380995	protein_coding	0	7	2	419	0	0	1	0	0	0	0	0	370	2	0	0	0	2	0	0	5	50
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	0	2	0	426	0	0	0	0	0	0	0	0	371	0	7	0	0	2	0	0	0	50
TBC1D22A	ENSG00000054611	ENST00000406733	protein_coding	0	5	2	347	0	0	0	0	0	0	0	0	335	2	0	0	0	0	0	0	5	12
TBC1D22A	ENSG00000054611	ENST00000407381	protein_coding	0	7	2	419	0	0	0	0	0	0	0	0	371	2	0	0	0	2	0	0	5	50
TBC1D22A	ENSG00000054611	ENST00000441162	nonsense_mediated_decay	0	1	0	429	0	1	1	0	0	0	0	0	355	0	8	0	0	0	0	0	0	65
TBC1D22A	ENSG00000054611	ENST00000441936	nonsense_mediated_decay	0	2	0	183	3	0	0	0	0	0	16	0	113	0	3	0	0	2	0	0	0	50
TBC1D22A	ENSG00000054611	ENST00000472791	processed_transcript	0	0	0	182	0	0	0	0	0	0	14	0	105	0	5	0	0	0	0	0	0	58
TBC1D22A	ENSG00000054611	ENST00000486163	processed_transcript	0	2	0	180	0	0	0	0	0	0	16	0	112	0	4	0	0	2	0	0	0	50
TBC1D22A	ENSG00000054611	ENST00000496139	processed_transcript	0	2	0	180	0	0	0	0	0	0	17	0	112	0	3	0	0	2	0	0	0	50
TBC1D22A-DT	ENSG00000260708	ENST00000564152		0	0	0	70	0	0	0	0	0	0	45	0	0	0	5	0	0	0	0	0	0	20
TBX1	ENSG00000184058	ENST00000329705	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	14
TBX1	ENSG00000184058	ENST00000332710	protein_coding	0	1	5	18	1	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	1	14
TBX1	ENSG00000184058	ENST00000359500	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	14
TBX1	ENSG00000184058	ENST00000475303	retained_intron	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000484336	retained_intron	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000649276	protein_coding	0	1	5	4	1	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	1	0
TBX1	ENSG00000184058	ENST00000680333	protein_coding	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3
TCF20	ENSG00000100207	ENST00000335626	protein_coding	0	0	0	48	0	0	0	0	0	0	4	0	44	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000359486	protein_coding	0	0	0	95	0	0	0	0	0	0	4	0	91	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000404876	protein_coding	0	0	0	48	0	0	0	0	0	0	4	0	44	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000515426	protein_coding	0	0	0	101	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000675876	protein_coding	0	0	0	93	0	0	0	0	0	0	6	0	79	0	0	0	0	0	0	0	0	8
TCF20	ENSG00000100207	ENST00000677622	protein_coding	0	0	0	87	0	0	0	0	0	0	4	0	63	0	0	0	0	0	0	0	0	20
TCF20	ENSG00000100207	ENST00000683686	protein_coding	0	0	0	87	0	0	0	0	0	0	4	0	62	0	0	0	0	0	0	0	0	21
TEF	ENSG00000167074	ENST00000406644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000358079	nonsense_mediated_decay	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000397871	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000397872	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000397873	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000414902	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000428374	protein_coding	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
